id,observed_on_string,observed_on,time_observed_at,time_zone,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,id_please,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,positioning_method,place_county_name,positioning_device,place_town_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
552901,2014-03-02 09:00:16,2014-03-02,2014-03-02 17:00:16 UTC,Pacific Time (US & Canada),false,1,kueda,2014-03-05 03:53:07 UTC,2016-06-11 04:10:57 UTC,research,CC0,http://www.inaturalist.org/observations/552901,https://static.inaturalist.org/photos/705302/medium.jpg?1444468508,,,false,2,0,false,,"Pepperwood Preserve, Sonoma County, CA, USA",38.582858,-122.696642,16.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
3143726,2016-05-10,2016-05-10,,Pacific Time (US & Canada),false,64372,richardwasson,2016-05-10 21:51:24 UTC,2016-05-11 15:40:39 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3143726,https://static.inaturalist.org/photos/3635505/medium.JPG?1462917087,,,false,1,0,false,,"Bouverie Preserve, Glen Ellen, California",38.366793,-122.509274,16.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
57203,2012-03-11,2012-03-11,,Pacific Time (US & Canada),false,2620,jecervan,2012-03-11 21:06:55 UTC,2015-05-13 03:36:10 UTC,research,CC-BY-ND,http://www.inaturalist.org/observations/57203,https://static.inaturalist.org/photos/89085/medium.jpg?1444536790,,,false,1,0,false,,,38.5802920785,-122.7071973681,15.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3677993,2016/07/07 2:32 PM PDT,2016-07-07,2016-07-07 21:32:00 UTC,Pacific Time (US & Canada),false,268992,mirone,2016-07-14 18:54:16 UTC,2016-07-15 18:26:42 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3677993,https://static.inaturalist.org/photos/4262288/medium.JPG?1468522280,,,false,5,0,false,,"Sonoma County, CA, USA",38.5725,-122.6879,15.00,,,Sonoma,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
61488,2012-03-31,2012-03-31,,Pacific Time (US & Canada),false,5613,sabrinah,2012-04-01 06:04:53 UTC,2015-05-13 02:43:28 UTC,research,CC-BY,http://www.inaturalist.org/observations/61488,https://static.inaturalist.org/photos/94801/medium.jpg,,"There were 2, this one with an earthworm.",false,2,0,false,,"Turtle Pond, Pepperwood",38.5750468237,-122.7069086433,14.00,,,Sonoma,,,Taricha torosa torosa - Coast Range Newt,Taricha torosa,California Newt,Amphibia,27818
2729731,2016-02-28 11:53:05 AM PST,2016-02-28,2016-02-28 19:53:05 UTC,Pacific Time (US & Canada),false,158479,molly_l,2016-02-29 03:52:28 UTC,2016-11-30 21:30:52 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2729731,https://static.inaturalist.org/photos/3079186/medium.jpeg?1456719470,,Juvenile,false,1,0,false,,"Pepperwood Preserve, Sonoma County, US-CA, US",38.57436922,-122.7075376,13.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
554208,2014-03-05  1144,2014-03-05,2014-03-05 19:44:00 UTC,Pacific Time (US & Canada),false,910,icosahedron,2014-03-05 23:32:38 UTC,2015-05-13 02:33:29 UTC,research,CC-BY,http://www.inaturalist.org/observations/554208,https://static.inaturalist.org/photos/706447/medium.JPG?1394062365,,"At the same site we saw the California Newts in my last post, one tunnel sheltered this shy creature.",false,2,0,false,,"Pepperwood Preserve, Sonoma Co.",38.578026,-122.704067,12.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
785776,2014-07-10,2014-07-10,,Pacific Time (US & Canada),false,43762,amandamay,2014-07-15 17:24:22 UTC,2015-05-13 02:27:12 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/785776,https://static.inaturalist.org/photos/987345/medium.JPG?1405445069,,In a small shallow pond. (Pond was about 2 ft across) Newt was with another newt. Two more found about 50 ft away.,false,1,0,false,,,38.58428,-122.706,12.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
785899,2014-07-10,2014-07-10,,Pacific Time (US & Canada),,43763,esmec,2014-07-15 18:24:40 UTC,2015-05-13 02:27:11 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/785899,https://static.inaturalist.org/photos/987526/medium.jpg?1405448685,,In the middle of the pond found and small and has little black dots on its sides.,false,2,0,false,,Double pond,38.58438,-122.706,12.00,,,Sonoma,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
554198,2014-03-05  1030,2014-03-05,2014-03-05 18:30:00 UTC,Pacific Time (US & Canada),false,910,icosahedron,2014-03-05 23:25:36 UTC,2015-05-13 02:33:30 UTC,research,CC-BY,http://www.inaturalist.org/observations/554198,https://static.inaturalist.org/photos/706442/medium.JPG?1394061959,,"On a work crew, clearing a small hummock of Oxalis, we found a maze of tunnels housing a 'colony' of newts.",false,1,0,false,,"Pepperwood Preserve, Sonoma Co.",38.578094,-122.704126,12.00,,,Sonoma,,,Taricha torosa,Taricha torosa,California Newt,Amphibia,27818
809966,2014-07-29 11:59:55,2014-07-29,2014-07-29 18:59:55 UTC,Pacific Time (US & Canada),,43758,winters-mackenzie,2014-07-31 02:34:36 UTC,2015-05-13 02:26:49 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/809966,https://static.inaturalist.org/photos/1021912/medium.JPG?1406827461,,"One red individual, found near three black individuals, juvenile, sluggish movement, found under rock 3 yards from small pond",true,1,0,false,,Pepperwood Preserve,38.57503,-122.70735,12.00,,,Sonoma,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
2677974,2016-02-11 08:14:36,2016-02-11,2016-02-11 16:14:36 UTC,Pacific Time (US & Canada),false,32092,ev4nw01f,2016-02-13 22:43:32 UTC,2016-02-20 22:59:00 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/2677974,https://static.inaturalist.org/photos/3009445/medium.JPG?1455403417,,"Single, bright red-bellied individual seen about 10m from a small creek.",false,1,0,false,,Mayacamas Ranch,38.572477,-122.654449,12.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
519139,2014-02-02,2014-02-02,,Pacific Time (US & Canada),false,714,curiousgeorge61,2014-02-03 15:48:39 UTC,2016-09-16 20:58:54 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/519139,https://static.inaturalist.org/photos/661305/medium.JPG?1391442528,,"This pic is pretty worthless since it could just as well be a photo of an alien, but it is all I got. ",false,1,0,false,,pepperwood preserve,38.575166,-122.707561,12.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
809962,2014-07-29 11:59:02,2014-07-29,2014-07-29 18:59:02 UTC,Pacific Time (US & Canada),,43758,winters-mackenzie,2014-07-31 02:32:15 UTC,2015-05-13 02:26:49 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/809962,https://static.inaturalist.org/photos/1021905/medium.JPG?1406827314,,"Three black individuals, found near one red individual, juveniles, very sluggish movements, found under rock 3 yards from pond",true,1,0,false,,Pepperwood Preserve,38.57503,-122.70735,12.00,,,Sonoma,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
2598548,2016-01-18,2016-01-18,,Pacific Time (US & Canada),false,88577,nelruzam,2016-01-19 05:26:12 UTC,2016-01-19 14:12:52 UTC,research,,http://www.inaturalist.org/observations/2598548,https://static.inaturalist.org/photos/2901078/medium.JPG?1453181241,,,false,1,0,false,,"pepperwood preserve, santa rosa CA",38.582513,-122.69745,12.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3717273,2016/07/20 1:44 PM PDT,2016-07-20,2016-07-20 20:44:00 UTC,Pacific Time (US & Canada),false,268986,madisonglenn,2016-07-21 21:47:03 UTC,2016-08-17 15:47:57 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3717273,https://static.inaturalist.org/photos/4319499/medium.jpeg?1469137395,,"          This Giant Salamander was found in the Redwood Canyons of Pepperwood Preserve. It camouflaged very well with it's surroundings.  

Taken on July 19, 2016.",false,2,0,false,,"Sonoma County, CA, USA",38.5818,-122.68922,10.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
789088,2014-07-09 14:15:51,2014-07-09,2014-07-09 21:15:51 UTC,Pacific Time (US & Canada),false,43758,winters-mackenzie,2014-07-17 20:56:22 UTC,2016-04-19 23:15:59 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/789088,https://static.inaturalist.org/photos/992136/medium.JPG?1405630623,,"Black, 4 inches long, found in small pool in stream bed in oak woodland. Observed with other individuals",true,1,0,false,,Pepperwood Preserve,38.57115,-122.69785,10.00,,,Sonoma,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
3711285,2016-07-19,2016-07-19,,Pacific Time (US & Canada),,268987,maeveholland,2016-07-20 21:39:23 UTC,2016-08-16 23:09:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3711285,https://static.inaturalist.org/photos/4311121/medium.jpeg?1469046856,,Found in shallow edge of pond. Appears to be in its aquatic larva stage. It is green with mottled dark stripes down its back. Approx. 3-4 cm long. ID from Laws Field Guide to the Sierra Nevada,false,1,0,false,,"Sonoma County, CA, USA",38.57502,-122.70709,10.00,,,Sonoma,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
200562,2013-02-17 02:34:38,2013-02-17,2013-02-17 10:34:38 UTC,Pacific Time (US & Canada),,477,loarie,2013-02-18 05:32:24 UTC,2015-05-14 20:45:27 UTC,needs_id,CC0,http://www.inaturalist.org/observations/200562,https://static.inaturalist.org/photos/254650/medium.jpg?1444662433,,"I thought this was <i>Taricha granulosa</i> from the dark under the eye, but from this second photo, I'm now thinking <i>Taricha torosa</i>",false,2,0,false,,Pepperwood Preserve,38.5825387396,-122.6974368095,10.00,,,Sonoma,manual,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
789062,2014-07-09 14:18:12,2014-07-09,2014-07-09 21:18:12 UTC,Pacific Time (US & Canada),false,43758,winters-mackenzie,2014-07-17 20:45:42 UTC,2015-05-13 02:27:06 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/789062,https://static.inaturalist.org/photos/992106/medium.JPG?1405630107,,"Red, 4 inches in length, found with other individuals, observed in pool in dry stream bed in oak woodland",false,2,0,false,,Pepperwood Preserve,38.57115,-122.69785,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
333053,"July 14, 2013 2:00:24 PM PDT",2013-07-14,2013-07-14 21:00:24 UTC,Pacific Time (US & Canada),,10264,dutchbill,2013-07-15 01:23:36 UTC,2016-03-26 06:30:32 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/333053,https://static.inaturalist.org/photos/415576/medium.jpg?1373851479,,tom king camp,false,0,0,false,,"Austin Creek State Recreation Area, Sonoma County, US-CA, US",38.57177959,-123.04400444,10.00,,gps,Sonoma,gps,,newt,Taricha,Pacific Newts,Amphibia,27816
56198,"March 8, 2012 10:48:00 AM PST",2012-03-08,2012-03-08 18:48:00 UTC,Pacific Time (US & Canada),false,849,mmhalbur,2012-03-08 23:03:10 UTC,2015-05-13 03:36:12 UTC,research,,http://www.inaturalist.org/observations/56198,https://static.inaturalist.org/photos/87662/medium.jpg,,,false,2,0,false,,Pepperwood Preserve,38.5821151733,-122.6892623901,10.00,,,Sonoma,,,Red-bellied Newt (Taricha rivularis),Taricha rivularis,Red-bellied Newt,Amphibia,27824
145301,2012-11-05,2012-11-05,,Pacific Time (US & Canada),false,2548,pwpreserve,2012-11-08 23:18:07 UTC,2014-06-30 07:53:43 UTC,needs_id,,http://www.inaturalist.org/observations/145301,https://static.inaturalist.org/photos/200731/medium.jpg?1352416775,,,false,0,0,false,,,38.58396,-122.69464,10.00,,,Sonoma,,,california newt,Taricha torosa,California Newt,Amphibia,27818
145303,2012-11-05,2012-11-05,,Pacific Time (US & Canada),false,2548,pwpreserve,2012-11-08 23:21:59 UTC,2014-06-30 07:53:44 UTC,needs_id,,http://www.inaturalist.org/observations/145303,https://static.inaturalist.org/photos/200733/medium.jpg?1352416931,,,false,0,0,false,,,38.58543,-122.691745,10.00,,,Sonoma,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
145305,2012-11-05,2012-11-05,,Pacific Time (US & Canada),false,2548,pwpreserve,2012-11-08 23:22:47 UTC,2014-10-19 20:43:44 UTC,research,,http://www.inaturalist.org/observations/145305,https://static.inaturalist.org/photos/200734/medium.jpg?1352416975,,,false,1,0,false,,,38.583053,-122.696477,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
546325,Thu Feb 27 2014 11:28:23 GMT-0800 (PST),2014-02-27,2014-02-27 19:28:23 UTC,Pacific Time (US & Canada),false,1045,protecthabitat,2014-02-28 04:19:35 UTC,2016-09-19 22:52:29 UTC,research,,http://www.inaturalist.org/observations/546325,https://static.inaturalist.org/photos/697577/medium.jpg?1393561241,,,false,1,0,false,3,"1921–2199 Pepperwood Preserve Rd, Santa Rosa, California, US",38.5728957039,-122.6912114025,10.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
679659,2014-05-09 9:40:11 AM PDT,2014-05-09,2014-05-09 16:40:11 UTC,Pacific Time (US & Canada),,30968,kerrywininger,2014-05-16 16:37:28 UTC,2015-05-13 03:33:20 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/679659,https://static.inaturalist.org/photos/856061/medium.jpg?1400258460,,,true,2,0,false,,,38.32018194,-122.58356172,10.00,,gps,Sonoma,gps,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
1088362,Sat Nov 22 2014 09:55:55 GMT-0800 (PST),2014-11-22,2014-11-22 17:55:55 UTC,Pacific Time (US & Canada),false,33423,jellies93,2014-11-22 20:17:56 UTC,2015-05-13 02:23:00 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1088362,https://static.inaturalist.org/photos/1367116/medium.jpg?1416687489,,,false,3,0,false,3,,38.368412,-122.508364,10.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
1306602,2015-01-18 11:24:35 AM PST,2015-01-18,2015-01-18 19:24:35 UTC,Pacific Time (US & Canada),false,10264,dutchbill,2015-03-20 22:15:23 UTC,2015-05-13 04:00:20 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/1306602,https://static.inaturalist.org/photos/1640156/medium.jpg?1426889742,,,false,2,0,false,,,38.44709187,-122.96952675,10.00,,gps,Sonoma,gps,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
1742114,Fri Jul 10 2015 10:37:03 GMT-0700 (PDT),2015-07-10,2015-07-10 17:37:03 UTC,Pacific Time (US & Canada),false,30168,rberchin,2015-07-10 19:41:03 UTC,2015-10-22 00:15:40 UTC,needs_id,,http://www.inaturalist.org/observations/1742114,https://static.inaturalist.org/photos/2112652/medium.jpg?1436557280,,,false,0,0,false,3,"Glenn Oaks Rd, Glen Ellen, CA, US",38.369385,-122.501992,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2402778,Fri Nov 20 2015 11:22:40 GMT-0800 (PST),2015-11-20,2015-11-20 19:22:40 UTC,Pacific Time (US & Canada),true,62309,bbridges,2015-11-20 21:28:15 UTC,2016-05-15 18:08:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2402778,https://static.inaturalist.org/photos/2679668/medium.jpg?1448054931,,,false,1,0,false,3,"Bouverie Preserve, Sonoma County, US-CA, US",38.3696600329,-122.4975702447,10.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
2453099,Sat Dec 05 2015 13:40:23 GMT-0800 (PST),2015-12-05,2015-12-05 21:40:23 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-05 21:51:34 UTC,2015-12-05 21:53:09 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2453099,https://static.inaturalist.org/photos/2741413/medium.jpg?1449352330,,,false,0,0,false,3,"95448, Healdsburg, CA, US",38.574706,-122.707424,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2461369,Tue Dec 08 2015 14:18:51 GMT-0800 (PST),2015-12-08,2015-12-08 22:18:51 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2015-12-08 22:18:35 UTC,2015-12-09 09:18:46 UTC,research,CC-BY,http://www.inaturalist.org/observations/2461369,https://static.inaturalist.org/photos/2754303/medium.jpg?1449613197,,,false,4,0,false,3,"95448, Healdsburg, CA, US",38.590834192,-122.6932222211,10.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
2481581,Sat Dec 12 2015 11:53:23 GMT-0800 (PST),2015-12-12,2015-12-12 19:53:23 UTC,Pacific Time (US & Canada),false,160440,eric_h,2015-12-16 03:08:52 UTC,2015-12-19 15:32:11 UTC,research,CC-BY,http://www.inaturalist.org/observations/2481581,https://static.inaturalist.org/photos/2780359/medium.jpg?1450235461,,,true,3,0,false,3,,38.5840634164,-122.6997564175,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2607731,Fri Jan 22 2016 11:06:45 GMT-0800 (PST),2016-01-22,2016-01-22 19:06:45 UTC,Pacific Time (US & Canada),,158474,wendy_h,2016-01-22 19:07:50 UTC,2016-01-23 03:12:40 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2607731,https://static.inaturalist.org/photos/2913746/medium.jpg?1453489768,,,false,1,0,false,3,"1921–2199 Pepperwood Preserve Rd, Healdsburg, CA, US",38.5740186694,-122.6917195973,10.00,,,Sonoma,,,Pacific Newts,Taricha,Pacific Newts,Amphibia,27816
2613535,Sun Jan 24 2016 12:23:21 GMT-0800 (PST),2016-01-24,2016-01-24 20:23:21 UTC,Pacific Time (US & Canada),false,158488,minerva_r,2016-01-24 21:02:48 UTC,2016-06-01 23:24:27 UTC,research,CC-BY,http://www.inaturalist.org/observations/2613535,https://static.inaturalist.org/photos/3865571/medium.jpg?1464701288,,,false,1,0,false,3,"95448, Healdsburg, CA, US",38.5748888004,-122.7056209596,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2628487,Fri Jan 29 2016 14:40:55 GMT-0800 (PST),2016-01-29,2016-01-29 22:40:55 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2016-01-29 22:42:46 UTC,2016-01-30 22:50:59 UTC,needs_id,CC-BY,http://www.inaturalist.org/observations/2628487,https://static.inaturalist.org/photos/2944520/medium.jpg?1454107389,,,false,0,0,false,3,"1921–2199 Pepperwood Preserve Rd, Santa Rosa, CA, US",38.5727442429,-122.6912642923,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2749198,2016-02-07 10:29:42 AM PST,2016-02-07,2016-02-07 18:29:42 UTC,Pacific Time (US & Canada),true,158477,janet_d,2016-03-06 02:06:39 UTC,2017-01-16 00:39:27 UTC,research,CC-BY,http://www.inaturalist.org/observations/2749198,https://static.inaturalist.org/photos/3107073/medium.jpeg?1457230117,,,false,2,0,false,,"Fairfield Osborn Preserve, Sonoma County, US-CA, US",38.35118241,-122.58680652,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2779382,2016-03-13 10:27:13 AM PDT,2016-03-13,2016-03-13 17:27:13 UTC,Pacific Time (US & Canada),true,158477,janet_d,2016-03-14 01:40:21 UTC,2016-11-30 21:25:37 UTC,research,CC-BY,http://www.inaturalist.org/observations/2779382,https://static.inaturalist.org/photos/3149742/medium.jpeg?1457919714,,,false,1,0,false,,"Fairfield Osborn Preserve, Sonoma County, US-CA, US",38.3512691,-122.58683243,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
2867650,Sun Mar 27 2016 10:38:12 GMT-0700 (PDT),2016-03-27,2016-03-27 17:38:12 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2016-04-02 19:37:31 UTC,2016-05-15 21:59:15 UTC,research,CC-BY,http://www.inaturalist.org/observations/2867650,https://static.inaturalist.org/photos/3274252/medium.jpg?1459625883,,,false,1,0,false,3,"Annadel State Park, Santa Rosa, CA, US",38.4391248459,-122.6154190489,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3050237,Thu Apr 28 2016 11:51:45 GMT-0700 (PDT),2016-04-28,2016-04-28 18:51:45 UTC,Pacific Time (US & Canada),true,62309,bbridges,2016-04-28 20:32:59 UTC,2016-05-15 18:06:48 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3050237,https://static.inaturalist.org/photos/3513320/medium.jpg?1461875597,,,false,3,0,false,3,"Bouverie Preserve, Sonoma County, US-CA, US",38.3694588673,-122.4975753577,10.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
3119194,Sat May 07 2016 09:58:25 GMT-0700 (PDT),2016-05-07,2016-05-07 16:58:25 UTC,Pacific Time (US & Canada),false,223695,thea3,2016-05-07 17:00:30 UTC,2016-05-11 13:45:24 UTC,needs_id,,http://www.inaturalist.org/observations/3119194,https://static.inaturalist.org/photos/3607045/medium.jpg?1462640455,,,true,0,0,false,3,"Annadel State Park, Santa Rosa, CA, US",38.445814862,-122.6414670703,10.00,,,Sonoma,,,Rough-skinned Newt,Taricha granulosa,Rough-skinned Newt,Amphibia,27826
4573866,Thu Nov 10 2016 08:30:06 GMT-0800 (PST),2016-11-10,2016-11-10 16:30:06 UTC,Pacific Time (US & Canada),false,368978,lukasgrohol,2016-11-15 02:34:38 UTC,2016-11-15 06:18:34 UTC,research,,http://www.inaturalist.org/observations/4573866,https://static.inaturalist.org/photos/5521888/medium.jpg?1479177283,,,false,4,1,false,3,"2841–3799 Thornsberry Rd, Sonoma, CA, US",38.2774755554,-122.4127505388,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
4602171,Sat Nov 19 2016 15:58:39 GMT-0800 (PST),2016-11-19,2016-11-19 23:58:39 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2016-11-20 00:59:04 UTC,2016-11-20 01:03:49 UTC,research,CC-BY,http://www.inaturalist.org/observations/4602171,https://static.inaturalist.org/photos/5563860/medium.jpg?1479603581,,,false,1,0,false,3,"3625 Franz Valley Rd, Santa Rosa, CA, US",38.5728689237,-122.6897611656,10.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
4895328,Wed Jan 04 2017 10:02:06 GMT-0800 (PST),2017-01-04,2017-01-04 18:02:06 UTC,Pacific Time (US & Canada),true,158474,wendy_h,2017-01-04 22:49:38 UTC,2017-01-04 22:50:22 UTC,research,CC-BY,https://www.inaturalist.org/observations/4895328,https://static.inaturalist.org/photos/5954598/medium.jpg?1483570198,,,false,1,0,false,3,"95409, Santa Rosa, CA, US",38.4514570563,-122.6444100403,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
5011696,Thu Jan 26 2017 16:02:51 GMT-0800 (PST),2017-01-26,2017-01-27 00:02:51 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2017-01-27 03:01:35 UTC,2017-01-27 22:12:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/5011696,https://static.inaturalist.org/photos/6129456/medium.jpg?1485486178,,,false,1,0,false,3,"3625 Franz Valley Rd, Santa Rosa, CA, US",38.5726766847,-122.6895465889,10.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
5011705,Thu Jan 26 2017 16:05:23 GMT-0800 (PST),2017-01-26,2017-01-27 00:05:23 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2017-01-27 03:03:15 UTC,2017-01-30 20:29:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/5011705,https://static.inaturalist.org/photos/6129465/medium.jpg?1485486276,,,false,1,0,false,3,"3625 Franz Valley Rd, Santa Rosa, CA, US",38.5725060292,-122.6893094649,10.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
5057358,Fri Feb 03 2017 11:17:23 GMT-0800 (PST),2017-02-03,2017-02-03 19:17:23 UTC,Pacific Time (US & Canada),false,158474,wendy_h,2017-02-05 16:58:55 UTC,2017-02-05 17:12:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/5057358,https://static.inaturalist.org/photos/6201775/medium.jpg?1486314004,,,false,1,0,false,3,"3625 Franz Valley Rd, Calistoga, CA, US",38.5727938218,-122.6897428093,10.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
2589880,2016-01-17 1:34:29 PM PST,2016-01-17,2016-01-17 21:34:29 UTC,Pacific Time (US & Canada),false,158479,molly_l,2016-01-18 00:28:18 UTC,2016-11-30 21:42:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/2589880,https://static.inaturalist.org/photos/2895273/medium.jpeg?1453081215,,Juvenile,false,1,0,false,,"Pepperwood Preserve, Sonoma County, US-CA, US",38.57484419,-122.70743022,9.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
3717162,2016/07/20 1:46 PM PDT,2016-07-20,2016-07-20 20:46:00 UTC,Pacific Time (US & Canada),false,268919,alliesmith,2016-07-21 21:18:03 UTC,2016-08-06 18:46:12 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3717162,https://static.inaturalist.org/photos/4319333/medium.jpeg?1469135710,,"This baby salamander was found in a small body of water in Redwood Canyon. He was about 1-2 inches long, and flesh colored with black spots.",false,3,0,false,,"Sonoma County, CA, USA",38.58227,-122.68924,9.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
158129,Tue Dec 04 2012 15:05:51 GMT-0800 (PST),2012-12-04,2012-12-04 23:05:51 UTC,Pacific Time (US & Canada),false,4721,lindynik,2012-12-05 23:14:12 UTC,2015-05-13 03:35:53 UTC,research,CC-BY,http://www.inaturalist.org/observations/158129,https://static.inaturalist.org/photos/215295/medium.jpg?1354749485,,,false,3,0,false,,"Pepperwood Ranch Rd, Santa Rosa, California, US",38.5685275667,-122.6876816833,9.00,,,Sonoma,,,Red-bellied Newt (Taricha rivularis),Taricha rivularis,Red-bellied Newt,Amphibia,27824
2475799,2015-12-13 12:35:38 PM PST,2015-12-13,2015-12-13 20:35:38 UTC,Pacific Time (US & Canada),true,133206,jbradbury,2015-12-13 21:37:15 UTC,2015-12-14 20:23:36 UTC,research,CC-BY,http://www.inaturalist.org/observations/2475799,https://static.inaturalist.org/photos/2772128/medium.jpeg?1450043049,,,false,3,0,false,,,38.34991468,-122.58534275,9.00,,,Sonoma,,,California Newt,Taricha torosa,California Newt,Amphibia,27818
5008240,2017-01-19 4:26:51 PM PST,2017-01-19,2017-01-20 00:26:51 UTC,Pacific Time (US & Canada),false,112785,iamscientistsam,2017-01-26 08:16:04 UTC,2017-01-26 18:15:19 UTC,research,CC0,https://www.inaturalist.org/observations/5008240,https://static.inaturalist.org/photos/6124091/medium.jpeg?1485418573,,,false,2,0,false,2,"Pepperwood Preserve, Sonoma County, US-CA, US",38.5731966667,-122.69175,9.00,,,Sonoma,,,Red-bellied Newt,Taricha rivularis,Red-bellied Newt,Amphibia,27824
